207940	삼성바이오로직스	2023.03.30	782000	9000	789000	789000	781000	51202
207940	삼성바이오로직스	2023.03.29	791000	6000	797000	801000	790000	60734
207940	삼성바이오로직스	2023.03.28	797000	0	800000	803000	792000	86680
207940	삼성바이오로직스	2023.03.27	797000	0	797000	800000	788000	47586
207940	삼성바이오로직스	2023.03.24	797000	1000	795000	805000	792000	28390
207940	삼성바이오로직스	2023.03.23	798000	12000	810000	810000	794000	41716
207940	삼성바이오로직스	2023.03.22	810000	1000	810000	815000	805000	29968
207940	삼성바이오로직스	2023.03.21	809000	3000	814000	817000	805000	25661
207940	삼성바이오로직스	2023.03.20	812000	4000	813000	822000	810000	54173
207940	삼성바이오로직스	2023.03.17	808000	18000	798000	809000	797000	90344
207940	삼성바이오로직스	2023.03.16	790000	12000	772000	796000	771000	60191
207940	삼성바이오로직스	2023.03.15	778000	6000	776000	781000	772000	36391
207940	삼성바이오로직스	2023.03.14	772000	6000	770000	785000	770000	69586
207940	삼성바이오로직스	2023.03.13	778000	2000	777000	779000	767000	46901
207940	삼성바이오로직스	2023.03.10	776000	5000	769000	778000	760000	63825
207940	삼성바이오로직스	2023.03.09	771000	6000	782000	782000	771000	61911
207940	삼성바이오로직스	2023.03.08	777000	17000	786000	787000	775000	70153
207940	삼성바이오로직스	2023.03.07	794000	7000	801000	804000	792000	50335
207940	삼성바이오로직스	2023.03.06	801000	13000	791000	804000	791000	73227
207940	삼성바이오로직스	2023.03.03	788000	16000	777000	791000	776000	56555
051910	LG화학	2023.03.30	700000	5000	708000	709000	692000	153302
051910	LG화학	2023.03.29	705000	1000	704000	708000	695000	146056
051910	LG화학	2023.03.28	704000	6000	701000	704000	687000	238741
051910	LG화학	2023.03.27	698000	8000	702000	712000	691000	175698
051910	LG화학	2023.03.24	690000	22000	711000	714000	683000	243174
051910	LG화학	2023.03.23	712000	9000	697000	717000	695000	202975
051910	LG화학	2023.03.22	703000	26000	687000	703000	687000	206510
051910	LG화학	2023.03.21	677000	6000	690000	693000	673000	220078
051910	LG화학	2023.03.20	683000	19000	694000	703000	681000	242829
051910	LG화학	2023.03.17	702000	28000	743000	745000	696000	495493
051910	LG화학	2023.03.16	730000	9000	716000	731000	707000	224294
051910	LG화학	2023.03.15	721000	16000	719000	727000	711000	153827
051910	LG화학	2023.03.14	705000	13000	708000	718000	695000	189009
051910	LG화학	2023.03.13	718000	11000	714000	727000	699000	291597
051910	LG화학	2023.03.10	707000	3000	694000	710000	690000	195645
051910	LG화학	2023.03.09	710000	5000	720000	725000	700000	222278
051910	LG화학	2023.03.08	715000	25000	727000	727000	711000	229545
051910	LG화학	2023.03.07	740000	14000	733000	757000	730000	372754
051910	LG화학	2023.03.06	726000	23000	722000	727000	711000	274209
051910	LG화학	2023.03.03	703000	25000	687000	707000	684000	236335
035720	카카오	2023.03.30	60300	100	60800	60900	59900	1447831
035720	카카오	2023.03.29	60400	300	60800	61400	60100	1144119
035720	카카오	2023.03.28	60700	0	60600	61000	59900	1326335
035720	카카오	2023.03.27	60700	700	61500	61800	59800	1490567
035720	카카오	2023.03.24	61400	200	61600	61900	60900	1323550
035720	카카오	2023.03.23	61600	1100	61800	62000	60800	1685484
035720	카카오	2023.03.22	62700	1800	61700	62900	61300	2243729
035720	카카오	2023.03.21	60900	100	61400	61700	60500	1093952
035720	카카오	2023.03.20	61000	800	60200	62000	60200	2051491
035720	카카오	2023.03.17	60200	300	60600	61200	59800	1658486
035720	카카오	2023.03.16	59900	600	58400	60300	58100	1976894
035720	카카오	2023.03.15	59300	100	60600	60800	58800	1885060
035720	카카오	2023.03.14	59400	1400	60600	61100	59200	2192551
035720	카카오	2023.03.13	60800	2700	60300	62400	58800	5720123
035720	카카오	2023.03.10	58100	900	57900	58400	57500	2009728
035720	카카오	2023.03.09	59000	100	59700	60600	58900	1949722
035720	카카오	2023.03.08	59100	2400	61200	61200	59000	2935338
035720	카카오	2023.03.07	61500	2100	63000	63100	61400	2322926
035720	카카오	2023.03.06	63600	2600	61200	63800	61100	2768767
035720	카카오	2023.03.03	61000	200	61600	62200	60900	1250945
000660	SK하이닉스	2023.03.30	89000	2100	89900	90500	87700	3812537
000660	SK하이닉스	2023.03.29	86900	1500	87400	88700	86500	3070422
000660	SK하이닉스	2023.03.28	88400	2900	85300	88700	85200	3180431
000660	SK하이닉스	2023.03.27	85500	1800	87500	87800	84700	3211190
000660	SK하이닉스	2023.03.24	87300	1200	89100	90700	86700	4670908
000660	SK하이닉스	2023.03.23	88500	1600	85400	88500	85100	3091673
000660	SK하이닉스	2023.03.22	86900	3300	85200	87300	83800	2667268
000660	SK하이닉스	2023.03.21	83600	100	84100	85100	82900	1880231
000660	SK하이닉스	2023.03.20	83700	300	83800	85100	83000	2223378
000660	SK하이닉스	2023.03.17	84000	5000	81200	84800	81100	6239588
000660	SK하이닉스	2023.03.16	79000	100	76700	80200	76700	4804196
000660	SK하이닉스	2023.03.15	79100	2000	81900	82300	78800	5357314
000660	SK하이닉스	2023.03.14	81100	3200	82600	83000	81100	3359381
000660	SK하이닉스	2023.03.13	84300	1000	83200	84700	82400	2860341
000660	SK하이닉스	2023.03.10	83300	2300	83800	84400	83100	3559824
000660	SK하이닉스	2023.03.09	85600	1200	87300	87800	85300	3315016
000660	SK하이닉스	2023.03.08	86800	2100	87700	87800	86400	2790989
000660	SK하이닉스	2023.03.07	88900	800	89700	90000	88800	1610948
000660	SK하이닉스	2023.03.06	89700	2400	87900	89800	87500	2374415
000660	SK하이닉스	2023.03.03	87300	800	88500	89200	87200	2239958
005930	삼성전자	2023.03.30	63300	600	63700	63700	63100	12403175
005930	삼성전자	2023.03.29	62700	200	62500	62700	62200	11216008
005930	삼성전자	2023.03.28	62900	800	62400	62900	62100	11614118
005930	삼성전자	2023.03.27	62100	900	62600	62800	62000	11039331
005930	삼성전자	2023.03.24	63000	700	62700	63300	62300	18278602
005930	삼성전자	2023.03.23	62300	1200	60600	62300	60600	15381057
005930	삼성전자	2023.03.22	61100	800	61000	61200	60500	8978591
005930	삼성전자	2023.03.21	60300	100	60500	60700	60100	8318514
005930	삼성전자	2023.03.20	60200	1100	61100	61200	60200	9618009
005930	삼성전자	2023.03.17	61300	1400	60800	61300	60600	14090110
005930	삼성전자	2023.03.16	59900	100	59200	60200	59100	10611939
005930	삼성전자	2023.03.15	59800	800	60000	60300	59600	10482149
005930	삼성전자	2023.03.14	59000	1000	59400	59500	59000	12147346
005930	삼성전자	2023.03.13	60000	500	59900	60200	59300	12779724
005930	삼성전자	2023.03.10	59500	600	59500	59700	59100	11902471
005930	삼성전자	2023.03.09	60100	200	60500	60800	59900	14334499
005930	삼성전자	2023.03.08	60300	400	60100	60500	59900	14161857
005930	삼성전자	2023.03.07	60700	800	61400	61400	60700	11473280
005930	삼성전자	2023.03.06	61500	1000	61100	61600	60800	13630602
005930	삼성전자	2023.03.03	60500	300	61000	61200	60500	10711405
